filename,subject_id,x1,y1,x2,y2
part_001/05661d1709_4.png,5661,24,197,533,402
part_001/05661d1709_5.png,5661,30,310,579,311
part_001/05661d1709_6.png,5661,48,362,587,262
part_001/05661d1709_7.png,5661,20,330,595,300
part_001/05661d1709_8.png,5661,20,330,595,300
part_001/05661d1709_9.png,5661,20,330,595,300
part_001/05661d1709_10.png,5661,62,317,556,291
part_001/05661d1709_11.png,5661,148,292,477,274
part_001/05661d1709_12.png,5661,150,291,475,274
part_001/05661d1710_0.png,5661,60,237,590,282
part_001/05661d1710_1.png,5661,136,263,639,308
part_001/05661d1710_2.png,5661,81,297,611,342
part_001/05661d1710_3.png,5661,54,215,584,260
part_001/05661d1710_4.png,5661,82,136,552,384
part_001/05661d1710_5.png,5661,60,224,588,295
part_001/05661d1710_6.png,5661,75,154,562,366
part_001/05661d1710_7.png,5661,47,237,604,284
part_001/05661d1710_8.png,5661,47,237,604,284
part_001/05661d1710_9.png,5661,47,237,604,284
part_001/05661d1710_10.png,5661,105,237,543,275
part_001/05661d1710_11.png,5661,125,237,522,271
part_001/05661d1710_12.png,5661,134,237,513,270
part_001/05661d1711_0.png,5661,58,236,584,276
part_001/05661d1711_1.png,5661,93,165,619,205
part_001/05661d1711_2.png,5661,0,228,523,268
part_001/05661d1711_3.png,5661,104,187,630,227
part_001/05661d1711_4.png,5661,59,216,581,296
part_001/05661d1711_5.png,5661,89,363,569,144
part_001/05661d1711_6.png,5661,74,151,558,360
part_001/05661d1711_7.png,5661,45,236,597,278
part_001/05661d1711_8.png,5661,45,236,597,278
part_001/05661d1711_9.png,5661,45,236,597,278
part_001/05661d1711_10.png,5661,107,237,534,269
part_001/05661d1711_11.png,5661,109,236,532,268
part_001/05661d1711_12.png,5661,164,238,476,261
part_001/05661d1712_0.png,5661,59,238,587,278
part_001/05661d1712_1.png,5661,0,244,513,284
part_001/05661d1712_2.png,5661,0,216,518,256
part_001/05661d1712_3.png,5661,28,269,556,309
part_001/05661d1712_4.png,5661,60,218,583,298
part_001/05661d1712_5.png,5661,109,87,515,426
part_001/05661d1712_6.png,5661,59,233,586,283
part_001/05661d1712_7.png,5661,46,238,600,280
part_001/05661d1712_8.png,5661,46,238,600,280
part_001/05661d1712_9.png,5661,46,238,600,280
part_001/05661d1712_10.png,5661,119,239,524,269
part_001/05661d1712_11.png,5661,106,238,539,271
part_001/05661d1712_12.png,5661,106,238,537,271
part_001/05661d1713_0.png,5661,63,235,583,274
part_001/05661d1713_1.png,5661,35,225,555,264
part_001/05661d1713_2.png,5661,9,190,529,229
part_001/05661d1713_3.png,5661,140,223,639,262
part_001/05661d1713_4.png,5661,106,382,556,119
part_001/05661d1713_5.png,5661,106,97,523,411
part_001/05661d1713_6.png,5661,110,91,518,416
part_001/05661d1713_7.png,5661,50,235,596,276
part_001/05661d1713_8.png,5661,50,235,596,276
part_001/05661d1713_9.png,5661,50,235,596,276
part_001/05661d1713_10.png,5661,81,235,563,271
part_001/05661d1713_11.png,5661,138,236,507,263
part_001/05661d1713_12.png,5661,103,236,541,269
part_001/05661d1714_0.png,5661,51,235,583,270
part_001/05661d1714_1.png,5661,116,295,639,330
part_001/05661d1714_2.png,5661,71,301,603,336
part_001/05661d1714_3.png,5661,0,296,514,331
part_001/05661d1714_4.png,5661,54,203,577,301
part_001/05661d1714_5.png,5661,97,89,524,408
part_001/05661d1714_6.png,5661,56,188,574,315
part_001/05661d1714_7.png,5661,38,235,596,272
part_001/05661d1714_8.png,5661,38,235,596,272
part_001/05661d1714_9.png,5661,38,235,596,272
part_001/05661d1714_10.png,5661,115,236,520,263
part_001/05661d1714_11.png,5661,154,236,481,258
part_001/05661d1714_12.png,5661,82,236,552,267
part_001/07066d1_0.png,7066,41,313,604,286
part_001/07066d1_1.png,7066,135,292,639,265
part_001/07066d1_2.png,7066,76,292,639,265
part_001/07066d1_3.png,7066,41,340,604,313
part_001/07066d1_4.png,7066,69,381,606,213
part_001/07066d1_5.png,7066,54,350,608,247
part_001/07066d1_6.png,7066,59,117,509,457
part_001/07066d1_7.png,7066,27,317,618,288
part_001/07066d1_8.png,7066,27,317,618,288
part_001/07066d1_9.png,7066,27,317,618,288
part_001/07066d1_10.png,7066,132,289,512,271
part_001/07066d1_11.png,7066,125,291,518,272
part_001/07066d1_12.png,7066,60,308,585,282
part_001/07066d11_0.png,7066,23,346,597,292
part_001/07066d11_1.png,7066,0,368,505,314
part_001/07066d11_2.png,7066,64,312,638,258
part_001/07066d11_3.png,7066,0,316,533,262
part_001/07066d11_4.png,7066,102,467,591,163
part_001/07066d11_5.png,7066,5,263,573,364
part_001/07066d11_6.png,7066,52,406,602,233
part_001/07066d11_7.png,7066,8,351,611,295
part_001/07066d11_8.png,7066,8,351,611,295
part_001/07066d11_9.png,7066,8,351,611,295
part_001/07066d11_10.png,7066,111,314,514,276
part_001/07066d11_11.png,7066,50,336,571,287
part_001/07066d11_12.png,7066,84,323,539,281
part_001/07066d12_0.png,7066,47,292,576,251
part_001/07066d12_1.png,7066,0,268,489,227
part_001/07066d12_2.png,7066,0,274,522,233
part_001/07066d12_3.png,7066,0,315,498,274
part_001/07066d12_4.png,7066,71,116,517,404
part_001/07066d12_5.png,7066,58,333,575,211
part_001/07066d12_6.png,7066,55,156,540,371
part_001/07066d12_7.png,7066,33,295,589,252
part_001/07066d12_8.png,7066,33,295,589,252
part_001/07066d12_9.png,7066,33,295,589,252
part_001/07066d12_10.png,7066,105,280,521,248
part_001/07066d12_11.png,7066,143,274,485,247
part_001/07066d12_12.png,7066,79,285,545,249
part_001/07066d13_0.png,7066,47,288,576,241
part_001/07066d13_1.png,7066,8,347,537,300
part_001/07066d13_2.png,7066,37,277,566,230
part_001/07066d13_3.png,7066,78,226,607,179
part_001/07066d13_4.png,7066,58,151,544,364
part_001/07066d13_5.png,7066,48,293,576,236
part_001/07066d13_6.png,7066,50,179,556,340
part_001/07066d13_7.png,7066,33,290,589,241
part_001/07066d13_8.png,7066,33,290,589,241
part_001/07066d13_9.png,7066,33,290,589,241
part_001/07066d13_10.png,7066,76,283,549,241
part_001/07066d13_11.png,7066,150,269,478,240
part_001/07066d13_12.png,7066,109,277,517,241
part_001/07066d14_0.png,7066,53,301,583,250
part_001/07066d14_1.png,7066,29,275,559,224
part_001/07066d14_2.png,7066,0,341,487,290
part_001/07066d14_3.png,7066,72,329,602,278
part_001/07066d14_4.png,7066,47,255,578,294
part_001/07066d14_5.png,7066,148,453,533,85
part_001/07066d14_6.png,7066,74,120,519,413
part_001/07066d14_7.png,7066,40,304,596,250
part_001/07066d14_8.png,7066,40,304,596,250
part_001/07066d14_9.png,7066,40,304,596,250
part_001/07066d14_10.png,7066,70,297,566,249
part_001/07066d14_11.png,7066,161,276,476,246
part_001/07066d14_12.png,7066,152,278,484,246
part_001/07066d15_0.png,7066,49,301,584,237
part_001/07066d15_1.png,7066,0,347,506,283
part_001/07066d15_2.png,7066,5,303,540,239
part_001/07066d15_3.png,7066,68,367,603,303
part_001/07066d15_4.png,7066,44,205,569,327
part_001/07066d15_5.png,7066,57,328,582,210
part_001/07066d15_6.png,7066,137,449,532,82
part_001/07066d15_7.png,7066,35,304,597,237
part_001/07066d15_8.png,7066,35,304,597,237
part_001/07066d15_9.png,7066,35,304,597,237
part_001/07066d15_10.png,7066,139,281,496,238
part_001/07066d15_11.png,7066,69,296,564,237
part_001/07066d15_12.png,7066,111,287,523,238
part_001/07066d22_0.png,7066,36,292,601,262
part_001/07066d22_1.png,7066,0,228,557,198
part_001/07066d22_2.png,7066,0,330,540,300
part_001/07066d22_3.png,7066,19,314,584,284
part_001/07066d22_4.png,7066,52,347,600,206
part_001/07066d22_5.png,7066,31,240,592,312
part_001/07066d22_6.png,7066,58,119,537,420
part_001/07066d22_7.png,7066,22,295,615,263
part_001/07066d22_8.png,7066,22,295,615,263
part_001/07066d22_9.png,7066,22,295,615,263
part_001/07066d22_10.png,7066,103,280,535,257
part_001/07066d22_11.png,7066,107,279,531,257
part_001/07066d22_12.png,7066,85,283,553,258
part_001/07066d23_0.png,7066,32,299,614,267
part_001/07066d23_1.png,7066,0,360,551,328
part_001/07066d23_2.png,7066,0,340,570,308
part_001/07066d23_3.png,7066,108,361,639,329
part_001/07066d23_4.png,7066,32,297,614,269
part_001/07066d23_5.png,7066,39,155,566,403
part_001/07066d23_6.png,7066,58,106,533,445
part_001/07066d23_7.png,7066,18,302,629,268
part_001/07066d23_8.png,7066,18,302,629,268
part_001/07066d23_9.png,7066,18,302,629,268
part_001/07066d23_10.png,7066,78,290,566,263
part_001/07066d23_11.png,7066,48,295,598,265
part_001/07066d23_12.png,7066,51,295,594,265
part_001/07066d24_0.png,7066,25,296,605,264
part_001/07066d24_1.png,7066,0,260,545,228
part_001/07066d24_2.png,7066,87,333,639,301
part_001/07066d24_3.png,7066,87,233,639,201
part_001/07066d24_4.png,7066,22,202,584,351
part_001/07066d24_5.png,7066,31,322,606,239
part_001/07066d24_6.png,7066,120,464,561,85
part_001/07066d24_7.png,7066,10,299,619,265
part_001/07066d24_8.png,7066,10,299,619,265
part_001/07066d24_9.png,7066,10,299,619,265
part_001/07066d24_10.png,7066,152,271,482,253
part_001/07066d24_11.png,7066,150,272,483,253
part_001/07066d24_12.png,7066,116,278,516,256
part_001/07066d25_0.png,7066,32,291,581,257
part_001/07066d25_1.png,7066,33,317,582,283
part_001/07066d25_2.png,7066,87,304,636,270
part_001/07066d25_3.png,7066,71,283,620,249
part_001/07066d25_4.png,7066,46,342,580,209
part_001/07066d25_5.png,7066,42,151,543,377
part_001/07066d25_6.png,7066,44,144,540,382
part_001/07066d25_7.png,7066,18,294,594,258
part_001/07066d25_8.png,7066,18,294,594,258
part_001/07066d25_9.png,7066,18,294,594,258
part_001/07066d25_10.png,7066,132,273,490,251
part_001/07066d25_11.png,7066,82,282,537,254
part_001/07066d25_12.png,7066,147,270,476,250
part_001/07066d3_0.png,7066,49,312,622,274
part_001/07066d3_1.png,7066,0,336,560,298
part_001/07066d3_2.png,7066,16,288,589,250
part_001/07066d3_3.png,7066,60,257,633,219
part_001/07066d3_4.png,7066,132,448,591,103
part_001/07066d3_5.png,7066,49,312,622,274
part_001/07066d3_6.png,7066,40,251,607,339
part_001/07066d3_7.png,7066,35,316,637,276
part_001/07066d3_8.png,7066,35,316,637,276
part_001/07066d3_9.png,7066,35,316,637,276
part_001/07066d3_10.png,7066,107,296,557,266
part_001/07066d3_11.png,7066,120,293,542,265
part_001/07066d3_12.png,7066,106,296,558,266
part_001/07066d31_0.png,7066,25,298,587,273
part_001/07066d31_1.png,7066,32,230,594,205
part_001/07066d31_2.png,7066,66,294,628,269
part_001/07066d31_3.png,7066,10,263,572,238
part_001/07066d31_4.png,7066,55,99,506,434
part_001/07066d31_5.png,7066,29,166,547,385
part_001/07066d31_6.png,7066,93,438,568,135
part_001/07066d31_7.png,7066,10,301,600,275
part_001/07066d31_8.png,7066,10,301,600,275
part_001/07066d31_9.png,7066,10,301,600,275
part_001/07066d31_10.png,7066,151,273,473,258
part_001/07066d31_11.png,7066,77,288,540,267
part_001/07066d31_12.png,7066,90,285,528,266
part_001/07066d33_0.png,7066,28,241,589,219
part_001/07066d33_1.png,7066,72,222,633,200
part_001/07066d33_2.png,7066,9,205,570,183
part_001/07066d33_3.png,7066,0,309,540,287
part_001/07066d33_4.png,7066,43,146,581,307
part_001/07066d33_5.png,7066,28,243,589,217
part_001/07066d33_6.png,7066,55,363,555,108
part_001/07066d33_7.png,7066,13,241,602,218
part_001/07066d33_8.png,7066,13,241,602,218
part_001/07066d33_9.png,7066,13,241,602,218
part_001/07066d33_10.png,7066,148,240,478,228
part_001/07066d33_11.png,7066,116,241,507,225
part_001/07066d33_12.png,7066,94,241,528,224
part_001/07066d35_0.png,7066,33,238,582,219
part_001/07066d35_1.png,7066,43,272,592,253
part_001/07066d35_2.png,7066,67,186,616,167
part_001/07066d35_3.png,7066,103,205,639,186
part_001/07066d35_4.png,7066,92,414,514,63
part_001/07066d35_5.png,7066,45,159,578,292
part_001/07066d35_6.png,7066,33,231,582,226
part_001/07066d35_7.png,7066,19,238,595,218
part_001/07066d35_8.png,7066,19,238,595,218
part_001/07066d35_9.png,7066,19,238,595,218
part_001/07066d35_10.png,7066,141,239,484,227
part_001/07066d35_11.png,7066,81,238,537,222
part_001/07066d35_12.png,7066,134,238,488,226
part_001/07066d36_0.png,7066,74,253,611,312
part_001/07066d36_1.png,7066,35,301,572,360
part_001/07066d36_2.png,7066,107,242,639,301
part_001/07066d36_3.png,7066,77,289,614,348
part_001/07066d36_4.png,7066,105,121,528,455
part_001/07066d36_5.png,7066,94,338,618,206
part_001/07066d36_6.png,7066,108,365,611,170
part_001/07066d36_7.png,7066,62,254,626,316
part_001/07066d36_8.png,7066,62,254,626,316
part_001/07066d36_9.png,7066,62,254,626,316
part_001/07066d36_10.png,7066,170,248,496,284
part_001/07066d36_11.png,7066,155,248,514,287
part_001/07066d36_12.png,7066,157,248,512,287
part_001/07066d4_0.png,7066,59,316,620,276
part_001/07066d4_1.png,7066,36,360,597,320
part_001/07066d4_2.png,7066,16,374,577,334
part_001/07066d4_3.png,7066,74,305,635,265
part_001/07066d4_4.png,7066,100,400,614,172
part_001/07066d4_5.png,7066,49,257,605,341
part_001/07066d4_6.png,7066,69,134,530,457
part_001/07066d4_7.png,7066,46,320,635,278
part_001/07066d4_8.png,7066,46,320,635,278
part_001/07066d4_9.png,7066,46,320,635,278
part_001/07066d4_10.png,7066,133,294,535,266
part_001/07066d4_11.png,7066,156,288,509,263
part_001/07066d4_12.png,7066,163,285,500,261
part_001/07066d41_0.png,7066,25,301,570,274
part_001/07066d41_1.png,7066,34,335,579,308
part_001/07066d41_2.png,7066,51,353,596,326
part_001/07066d41_3.png,7066,85,340,630,313
part_001/07066d41_4.png,7066,61,393,568,191
part_001/07066d41_5.png,7066,32,151,522,391
part_001/07066d41_6.png,7066,117,463,542,121
part_001/07066d41_7.png,7066,10,304,582,276
part_001/07066d41_8.png,7066,10,304,582,276
part_001/07066d41_9.png,7066,10,304,582,276
part_001/07066d41_10.png,7066,66,292,534,269
part_001/07066d41_11.png,7066,126,280,484,262
part_001/07066d41_12.png,7066,112,283,496,264
part_001/07066d42_0.png,7066,22,305,569,270
part_001/07066d42_1.png,7066,85,299,632,264
part_001/07066d42_2.png,7066,77,247,624,212
part_001/07066d42_3.png,7066,17,342,564,307
part_001/07066d42_4.png,7066,44,371,569,213
part_001/07066d42_5.png,7066,49,380,568,204
part_001/07066d42_6.png,7066,16,258,561,308
part_001/07066d42_7.png,7066,7,308,581,272
part_001/07066d42_8.png,7066,7,308,581,272
part_001/07066d42_9.png,7066,7,308,581,272
part_001/07066d42_10.png,7066,109,286,496,261
part_001/07066d42_11.png,7066,134,280,475,258
part_001/07066d42_12.png,7066,58,297,537,266
part_001/07066d43_0.png,7066,26,304,570,272
part_001/07066d43_1.png,7066,105,372,639,340
part_001/07066d43_2.png,7066,22,294,566,262
part_001/07066d43_3.png,7066,60,337,604,305
part_001/07066d43_4.png,7066,94,439,554,146
part_001/07066d43_5.png,7066,123,468,539,116
part_001/07066d43_6.png,7066,97,441,553,144
part_001/07066d43_7.png,7066,11,307,582,274
part_001/07066d43_8.png,7066,11,307,582,274
part_001/07066d43_9.png,7066,11,307,582,274
part_001/07066d43_10.png,7066,74,294,530,267
part_001/07066d43_11.png,7066,124,282,485,261
part_001/07066d43_12.png,7066,111,285,496,262
part_001/07066d44_0.png,7066,25,306,587,279
part_001/07066d44_1.png,7066,0,266,550,239
part_001/07066d44_2.png,7066,3,323,565,296
part_001/07066d44_3.png,7066,43,250,605,223
part_001/07066d44_4.png,7066,30,155,535,403
part_001/07066d44_5.png,7066,38,132,521,420
part_001/07066d44_6.png,7066,32,148,531,408
part_001/07066d44_7.png,7066,10,309,600,281
part_001/07066d44_8.png,7066,10,309,600,281
part_001/07066d44_9.png,7066,10,309,600,281
part_001/07066d44_10.png,7066,144,279,480,263
part_001/07066d44_11.png,7066,68,296,547,273
part_001/07066d44_12.png,7066,100,290,519,269
part_001/07066d45_0.png,7066,18,309,577,277
part_001/07066d45_1.png,7066,0,254,511,222
part_001/07066d45_2.png,7066,0,275,528,243
part_001/07066d45_3.png,7066,98,381,639,349
part_001/07066d45_4.png,7066,41,374,579,220
part_001/07066d45_5.png,7066,11,255,567,321
part_001/07066d45_6.png,7066,20,318,578,270
part_001/07066d45_7.png,7066,3,312,590,279
part_001/07066d45_8.png,7066,3,312,590,279
part_001/07066d45_9.png,7066,3,312,590,279
part_001/07066d45_10.png,7066,116,287,494,265
part_001/07066d45_11.png,7066,151,279,463,261
part_001/07066d45_12.png,7066,149,278,465,260
part_001/07066d48_0.png,7066,74,251,602,314
part_001/07066d48_1.png,7066,16,303,544,366
part_001/07066d48_2.png,7066,127,284,639,347
part_001/07066d48_3.png,7066,11,218,539,281
part_001/07066d48_4.png,7066,94,337,610,210
part_001/07066d48_5.png,7066,74,239,598,328
part_001/07066d48_6.png,7066,126,392,592,136
part_001/07066d48_7.png,7066,62,252,616,318
part_001/07066d48_8.png,7066,62,252,616,318
part_001/07066d48_9.png,7066,62,252,616,318
part_001/07066d48_10.png,7066,145,248,520,293
part_001/07066d48_11.png,7066,152,247,512,290
part_001/07066d48_12.png,7066,154,247,510,290
part_001/07066d50_0.png,7066,55,252,619,318
part_001/07066d50_1.png,7066,25,313,589,379
part_001/07066d50_2.png,7066,72,291,636,357
part_001/07066d50_3.png,7066,0,284,564,350
part_001/07066d50_4.png,7066,56,262,622,307
part_001/07066d50_5.png,7066,59,289,627,276
part_001/07066d50_6.png,7066,56,269,623,298
part_001/07066d50_7.png,7066,42,253,634,322
part_001/07066d50_8.png,7066,42,253,634,322
part_001/07066d50_9.png,7066,42,253,634,322
part_001/07066d50_10.png,7066,153,247,509,289
part_001/07066d50_11.png,7066,107,249,560,302
part_001/07066d50_12.png,7066,138,248,525,293
part_001/07066d57_0.png,7066,52,242,623,305
part_001/07066d57_1.png,7066,37,277,608,340
part_001/07066d57_2.png,7066,98,195,639,258
part_001/07066d57_3.png,7066,80,305,639,368
part_001/07066d57_4.png,7066,70,336,626,194
part_001/07066d57_5.png,7066,52,226,619,322
part_001/07066d57_6.png,7066,106,79,521,476
part_001/07066d57_7.png,7066,39,242,638,308
part_001/07066d57_8.png,7066,39,242,638,308
part_001/07066d57_9.png,7066,39,242,638,308
part_001/07066d57_10.png,7066,154,241,507,280
part_001/07066d57_11.png,7066,130,241,535,286
part_001/07066d57_12.png,7066,146,241,517,282
part_001/07066d58_0.png,7066,61,239,616,309
part_001/07066d58_1.png,7066,88,237,639,307
part_001/07066d58_2.png,7066,88,273,639,343
part_001/07066d58_3.png,7066,0,188,530,258
part_001/07066d58_4.png,7066,113,84,516,472
part_001/07066d58_5.png,7066,81,339,620,189
part_001/07066d58_6.png,7066,71,312,623,223
part_001/07066d58_7.png,7066,48,239,631,312
part_001/07066d58_8.png,7066,48,239,631,312
part_001/07066d58_9.png,7066,48,239,631,312
part_001/07066d58_10.png,7066,118,239,551,294
part_001/07066d58_11.png,7066,88,238,586,301
part_001/07066d58_12.png,7066,166,239,494,281
part_001/07066d59_0.png,7066,69,242,618,314
part_001/07066d59_1.png,7066,24,205,573,277
part_001/07066d59_2.png,7066,35,189,584,261
part_001/07066d59_3.png,7066,148,314,639,386
part_001/07066d59_4.png,7066,115,95,519,474
part_001/07066d59_5.png,7066,111,380,610,138
part_001/07066d59_6.png,7066,84,326,626,210
part_001/07066d59_7.png,7066,56,242,633,318
part_001/07066d59_8.png,7066,56,242,633,318
part_001/07066d59_9.png,7066,56,242,633,318
part_001/07066d59_10.png,7066,125,241,551,297
part_001/07066d59_11.png,7066,134,241,541,295
part_001/07066d59_12.png,7066,86,242,598,309
part_001/07066d6_0.png,7066,64,241,605,303
part_001/07066d6_1.png,7066,105,256,639,318
part_001/07066d6_2.png,7066,40,292,581,354
part_001/07066d6_3.png,7066,81,234,622,296
part_001/07066d6_4.png,7066,114,393,587,122
part_001/07066d6_5.png,7066,77,159,570,391
part_001/07066d6_6.png,7066,93,358,602,166
part_001/07066d6_7.png,7066,51,241,619,306
part_001/07066d6_8.png,7066,51,241,619,306
part_001/07066d6_9.png,7066,51,241,619,306
part_001/07066d6_10.png,7066,110,240,553,291
part_001/07066d6_11.png,7066,165,241,492,278
part_001/07066d6_12.png,7066,91,240,574,296
part_001/07066d60_0.png,7066,65,251,622,316
part_001/07066d60_1.png,7066,44,297,601,362
part_001/07066d60_2.png,7066,112,242,639,307
part_001/07066d60_3.png,7066,36,229,593,294
part_001/07066d60_4.png,7066,112,388,615,140
part_001/07066d60_5.png,7066,66,264,626,300
part_001/07066d60_6.png,7066,94,121,543,458
part_001/07066d60_7.png,7066,52,252,637,320
part_001/07066d60_8.png,7066,52,252,637,320
part_001/07066d60_9.png,7066,52,252,637,320
part_001/07066d60_10.png,7066,166,246,502,285
part_001/07066d60_11.png,7066,127,248,549,297
part_001/07066d60_12.png,7066,118,249,557,300
part_001/07066d61_0.png,7066,31,283,575,254
part_001/07066d61_1.png,7066,0,279,521,250
part_001/07066d61_2.png,7066,111,273,639,244
part_001/07066d61_3.png,7066,0,273,535,244
part_001/07066d61_4.png,7066,34,180,554,342
part_001/07066d61_5.png,7066,46,340,573,202
part_001/07066d61_6.png,7066,36,308,575,232
part_001/07066d61_7.png,7066,17,285,588,255
part_001/07066d61_8.png,7066,17,285,588,255
part_001/07066d61_9.png,7066,17,285,588,255
part_001/07066d61_10.png,7066,70,277,540,252
part_001/07066d61_11.png,7066,152,265,467,248
part_001/07066d61_12.png,7066,112,271,504,250
part_001/07066d62_0.png,7066,22,284,571,253
part_001/07066d62_1.png,7066,104,279,639,248
part_001/07066d62_2.png,7066,6,288,555,257
part_001/07066d62_3.png,7066,104,241,639,210
part_001/07066d62_4.png,7066,58,388,559,162
part_001/07066d62_5.png,7066,23,190,555,329
part_001/07066d62_6.png,7066,47,367,564,181
part_001/07066d62_7.png,7066,7,286,584,254
part_001/07066d62_8.png,7066,7,286,584,254
part_001/07066d62_9.png,7066,7,286,584,254
part_001/07066d62_10.png,7066,127,269,482,249
part_001/07066d62_11.png,7066,110,271,497,249
part_001/07066d62_12.png,7066,139,267,471,248
part_001/07066d63_0.png,7066,22,283,569,254
part_001/07066d63_1.png,7066,65,233,612,204
part_001/07066d63_2.png,7066,71,263,618,234
part_001/07066d63_3.png,7066,0,330,496,301
part_001/07066d63_4.png,7066,24,185,551,333
part_001/07066d63_5.png,7066,19,258,567,274
part_001/07066d63_6.png,7066,101,447,532,108
part_001/07066d63_7.png,7066,7,285,581,255
part_001/07066d63_8.png,7066,7,285,581,255
part_001/07066d63_9.png,7066,7,285,581,255
part_001/07066d63_10.png,7066,82,274,519,251
part_001/07066d63_11.png,7066,109,270,495,250
part_001/07066d63_12.png,7066,46,279,549,252
part_001/07066d64_0.png,7066,26,279,569,250
part_001/07066d64_1.png,7066,81,290,624,261
part_001/07066d64_2.png,7066,0,213,540,184
part_001/07066d64_3.png,7066,109,212,639,183
part_001/07066d64_4.png,7066,50,363,561,177
part_001/07066d64_5.png,7066,78,411,545,133
part_001/07066d64_6.png,7066,34,160,545,347
part_001/07066d64_7.png,7066,11,281,581,250
part_001/07066d64_8.png,7066,11,281,581,250
part_001/07066d64_9.png,7066,11,281,581,250
part_001/07066d64_10.png,7066,135,264,475,246
part_001/07066d64_11.png,7066,148,263,465,246
part_001/07066d64_12.png,7066,69,273,532,248
part_001/07066d65_0.png,7066,23,282,568,251
part_001/07066d65_1.png,7066,57,211,602,180
part_001/07066d65_2.png,7066,0,307,505,276
part_001/07066d65_3.png,7066,0,247,501,216
part_001/07066d65_4.png,7066,28,173,548,339
part_001/07066d65_5.png,7066,48,113,522,385
part_001/07066d65_6.png,7066,66,399,551,149
part_001/07066d65_7.png,7066,8,284,580,252
part_001/07066d65_8.png,7066,8,284,580,252
part_001/07066d65_9.png,7066,8,284,580,252
part_001/07066d65_10.png,7066,139,265,471,246
part_001/07066d65_11.png,7066,59,276,537,249
part_001/07066d65_12.png,7066,52,278,544,250
part_001/07066d66_0.png,7066,80,259,624,314
part_001/07066d66_1.png,7066,46,317,590,372
part_001/07066d66_2.png,7066,49,301,593,356
part_001/07066d66_3.png,7066,17,226,561,281
part_001/07066d66_4.png,7066,109,355,628,183
part_001/07066d66_5.png,7066,93,161,568,430
part_001/07066d66_6.png,7066,113,364,625,171
part_001/07066d66_7.png,7066,68,260,639,318
part_001/07066d66_8.png,7066,68,260,639,318
part_001/07066d66_9.png,7066,68,260,639,318
part_001/07066d66_10.png,7066,168,251,513,286
part_001/07066d66_11.png,7066,98,258,601,309
part_001/07066d66_12.png,7066,108,257,588,305
part_001/07066d67_0.png,7066,77,257,623,314
part_001/07066d67_1.png,7066,169,255,639,312
part_001/07066d67_2.png,7066,137,199,639,256
part_001/07066d67_3.png,7066,0,189,544,246
part_001/07066d67_4.png,7066,114,111,521,478
part_001/07066d67_5.png,7066,80,196,595,387
part_001/07066d67_6.png,7066,98,341,630,204
part_001/07066d67_7.png,7066,65,258,638,318
part_001/07066d67_8.png,7066,65,258,638,318
part_001/07066d67_9.png,7066,65,258,638,318
part_001/07066d67_10.png,7066,117,254,573,301
part_001/07066d67_11.png,7066,176,250,499,283
part_001/07066d67_12.png,7066,169,250,507,286
part_001/07066d68_0.png,7066,84,249,625,313
part_001/07066d68_1.png,7066,7,178,548,242
part_001/07066d68_2.png,7066,92,208,633,272
part_001/07066d68_3.png,7066,22,298,563,362
part_001/07066d68_4.png,7066,94,309,634,233
part_001/07066d68_5.png,7066,127,104,518,479
part_001/07066d68_6.png,7066,114,125,542,461
part_001/07066d68_7.png,7066,72,249,639,317
part_001/07066d68_8.png,7066,72,249,639,317
part_001/07066d68_9.png,7066,72,249,639,317
part_001/07066d68_10.png,7066,170,246,513,286
part_001/07066d68_11.png,7066,98,248,606,308
part_001/07066d68_12.png,7066,158,246,528,290
part_001/07066d69_0.png,7066,84,252,621,310
part_001/07066d69_1.png,7066,0,307,537,365
part_001/07066d69_2.png,7066,64,321,601,379
part_001/07066d69_3.png,7066,72,231,609,289
part_001/07066d69_4.png,7066,119,115,527,469
part_001/07066d69_5.png,7066,88,286,628,266
part_001/07066d69_6.png,7066,90,185,589,392
part_001/07066d69_7.png,7066,72,253,636,314
part_001/07066d69_8.png,7066,72,253,636,314
part_001/07066d69_9.png,7066,72,253,636,314
part_001/07066d69_10.png,7066,178,247,500,281
part_001/07066d69_11.png,7066,167,248,515,285
part_001/07066d69_12.png,7066,150,248,536,289
part_001/07066d7_0.png,7066,61,244,618,304
part_001/07066d7_1.png,7066,3,226,560,286
part_001/07066d7_2.png,7066,139,264,639,324
part_001/07066d7_3.png,7066,130,272,639,332
part_001/07066d7_4.png,7066,71,312,624,223
part_001/07066d7_5.png,7066,87,354,617,171
part_001/07066d7_6.png,7066,61,249,619,298
part_001/07066d7_7.png,7066,48,244,633,307
part_001/07066d7_8.png,7066,48,244,633,307
part_001/07066d7_9.png,7066,48,244,633,307
part_001/07066d7_10.png,7066,138,242,528,284
part_001/07066d7_11.png,7066,154,242,510,281
part_001/07066d7_12.png,7066,169,242,492,277
part_001/07066d70_0.png,7066,78,254,622,315
part_001/07066d70_1.png,7066,0,198,526,259
part_001/07066d70_2.png,7066,44,277,588,338
part_001/07066d70_3.png,7066,33,308,577,369
part_001/07066d70_4.png,7066,86,176,582,408
part_001/07066d70_5.png,7066,78,236,616,337
part_001/07066d70_6.png,7066,97,145,558,441
part_001/07066d70_7.png,7066,66,255,637,319
part_001/07066d70_8.png,7066,66,255,637,319
part_001/07066d70_9.png,7066,66,255,637,319
part_001/07066d70_10.png,7066,104,252,589,307
