filename,subject_id,sequence_id,augmentation,upper_a,upper_b,upper_c,lower_a,lower_b,lower_c,upper_rmse,lower_rmse
batch_0000/flip_1197785.png,07215,07215d19,flip,709.3952990106882,-704.043984327433,339.40454763501646,-451.60323784041935,494.2109553557708,213.44971884213336,0.5516904060873533,0.6800058365085243
batch_0000/orig_1197786.png,07215,07215d20,orig,708.5054901907727,-696.7005446611731,334.89729615621127,-337.5121797798615,285.96482863155586,286.5747723064209,1.0733916119634865,0.9902843001265738
batch_0000/rot_1197786.png,07215,07215d20,rot,714.8496782445354,-776.0421640955992,372.59952080787485,-358.2811567258527,229.80553508645218,321.91964757801185,0.7485694297756751,1.0372804285928918
batch_0000/trans_1197786.png,07215,07215d20,trans,708.5054901907704,-727.7438642768163,360.2954761336544,-337.5121797798632,300.7529969889546,289.9430764005079,1.0733916119634963,0.990284300126587
batch_0000/flip_1197786.png,07215,07215d20,flip,708.5054901907739,-718.0963560635364,345.578486379734,-337.51217977986136,388.0048053663574,235.63450267084423,1.073391611963501,0.9902843001265746
batch_0000/orig_1197787.png,05661,05661d1665,orig,638.6075087829382,-671.771030041548,340.4194666935535,-572.005786099608,608.3010607822972,215.7265065501462,2.1783357151262064,3.4103772545253066
batch_0000/rot_1197787.png,05661,05661d1665,rot,649.9620604266088,-771.1522487272293,386.5374918451249,-606.1159367089904,577.5305780442624,240.4615917891625,3.5339030686542325,4.118791838743999
batch_0000/trans_1197787.png,05661,05661d1665,trans,638.6075087829378,-700.1138142846733,343.4004460183827,-572.0057860996077,633.6879163364046,189.70514063902633,2.1783357151262157,3.4103772545253035
batch_0000/flip_1197787.png,05661,05661d1665,flip,638.6075087829369,-603.4483390593808,306.31149830479995,-572.0057860996093,533.9229933353583,252.85743240842288,2.178335715126201,3.4103772545253057
batch_0000/orig_1197788.png,05661,05661d1666,orig,697.6506413054615,-725.3965798462998,350.3319450230446,-609.7164449490713,654.3386463647166,198.13176964699707,1.7818856471745956,1.5133410559931826
batch_0000/rot_1197788.png,05661,05661d1666,rot,750.9021086625465,-859.1565170817445,402.3802419139258,-656.8825244853975,640.8157113771864,217.05041244157982,2.493751527386108,1.9822064075505719
batch_0000/trans_1197788.png,05661,05661d1666,trans,697.6506413054624,-744.6509828832167,373.192856636137,-609.7164449490729,671.1661607024362,201.7041259101824,1.7818856471745963,1.513341055993196
batch_0000/flip_1197788.png,05661,05661d1666,flip,697.6506413054636,-667.7245445105458,321.54098363277336,-609.716444949069,563.1888796429591,243.635442252624,1.7818856471746076,1.5133410559931895
batch_0000/orig_1197789.png,05661,05661d1667,orig,714.7419862261848,-745.3645519190977,352.8504354015947,-556.4640694517416,579.5408073679632,222.79952166133896,0.09618177852057491,1.6114351136039955
batch_0000/rot_1197789.png,05661,05661d1667,rot,718.0499979795246,-802.4703956847163,380.24989563389045,-576.633479214582,558.5171013286699,238.75071537608247,0.8761514076230615,1.9352509102913518
batch_0000/trans_1197789.png,05661,05661d1667,trans,714.7419862261897,-697.222903187616,335.24402979050683,-556.464069451745,542.0600125084316,248.37102276152856,0.09618177852057712,1.6114351136039984
batch_0000/flip_1197789.png,05661,05661d1667,flip,714.7419862261899,-681.8858518263194,321.1606780896514,-556.4640694517432,531.6483813184858,246.70831872822635,0.09618177852057551,1.6114351136039726
batch_0000/orig_1197790.png,05661,05661d1668,orig,687.3662987708938,-707.5039831671944,343.87468337456755,-575.3064011098849,605.2161800949993,213.69853694749605,1.9323882415081695,1.878584561201681
batch_0000/rot_1197790.png,05661,05661d1668,rot,758.8839851522866,-645.5977760770581,292.91269100295244,-597.5882654182819,733.0821420618381,158.5488537216614,0.4060149272927042,1.0393215146472166
batch_0000/trans_1197790.png,05661,05661d1668,trans,687.3662987708927,-657.5104136900233,319.95836346978666,-575.3064011098846,563.372958240832,235.8507705165956,1.9323882415081635,1.8785845612016752
batch_0000/flip_1197790.png,05661,05661d1668,flip,687.3662987708931,-665.0805946909337,322.6961324086843,-575.3064011098828,543.5987896213,244.4590935980376,1.9323882415081728,1.8785845612016694
batch_0000/orig_1197791.png,05661,05661d1669,orig,708.452491977425,-695.1049985484332,342.926651068703,-563.4133262769999,558.0769265505916,246.33168998363212,0.3013055372024718,1.52535070298685
batch_0000/rot_1197791.png,05661,05661d1669,rot,803.4070952821158,-636.5764525895503,287.1578072453631,-588.4536394152096,693.5017524387507,187.2700287081841,2.4188332229342335,0.5844315235619877
batch_0000/trans_1197791.png,05661,05661d1669,trans,708.4524919774307,-736.8385053949866,366.4680621896362,-563.4133262770015,591.2664687935561,231.8585003711982,0.30130553720246867,1.5253507029868578
batch_0000/flip_1197791.png,05661,05661d1669,flip,708.4524919774296,-719.586071368991,355.1480616408396,-563.4133262769997,566.989059358792,241.88258618328865,0.301305537202467,1.5253507029868802
batch_0000/orig_1197792.png,05661,05661d1670,orig,729.0450680366922,-688.1317872108183,311.54478768646686,-463.45064992725787,405.6216433523144,293.2308989202125,3.7190205028075662,2.2993703832432186
batch_0000/rot_1197792.png,05661,05661d1670,rot,739.8752124898211,-809.2431795228931,368.9033798040287,-496.76941929478994,343.95418889468283,336.70061458188104,2.055628018889949,1.9547056803896947
batch_0000/trans_1197792.png,05661,05661d1670,trans,729.0450680366937,-718.8942252336482,341.1620442553575,-463.45064992725935,425.1771859656422,299.24160802762304,3.7190205028075716,2.29937038324321
batch_0000/flip_1197792.png,05661,05661d1670,flip,729.0450680366918,-767.680083024951,351.25678848742854,-463.45064992725827,519.8313732211805,236.21526033723927,3.719020502807564,2.2993703832432106
batch_0000/orig_1197793.png,05661,05661d1671,orig,664.0093854315467,-618.2444042125679,285.7771828565949,-482.3558958435342,422.4559395839798,281.55153947682174,1.594193403494001,2.303237848607211
batch_0000/rot_1197793.png,05661,05661d1671,rot,670.351956045064,-701.0070545965779,325.5382284977312,-503.54511169913246,373.9722006304964,313.57076225879234,0.5978375902979454,2.033783186217245
batch_0000/trans_1197793.png,05661,05661d1671,trans,664.0093854315456,-579.261025892979,278.1139195147274,-482.3558958435406,394.1372700216077,303.44974430373463,1.5941934034940128,2.3032378486072362
batch_0000/flip_1197793.png,05661,05661d1671,flip,664.0093854315451,-707.69933732105,330.4347627443454,-482.3558958435371,540.7484899285816,222.4976803594781,1.5941934034939922,2.3032378486072367
batch_0000/orig_1197794.png,05661,05661d1672,orig,701.8106061165689,-647.0832719793812,288.6410571980289,-509.6220808062021,445.2806008607824,277.12925216930205,3.2225422199235627,0.881622889952742
batch_0000/rot_1197794.png,05661,05661d1672,rot,749.2956553139721,-582.9774299846988,241.99897981081682,-546.7291762454311,570.8830577139485,223.60077815799926,5.515315051197765,1.3843992669839575
batch_0000/trans_1197794.png,05661,05661d1672,trans,701.8106061165705,-626.3234880367982,276.6572671628096,-509.62208080620235,430.205815444745,281.0367003354344,3.2225422199235685,0.8816228899527552
batch_0000/flip_1197794.png,05661,05661d1672,flip,701.810606116569,-754.3447821096429,342.1880142083702,-509.62208080620053,572.370991749102,213.683346093024,3.222542219923569,0.8816228899527323
batch_0000/orig_1197795.png,05661,05661d1673,orig,655.7995721594034,-589.3756003166634,274.18680952524346,-492.1604144683903,429.4442196469789,279.4620720083865,5.350991776214228,2.3083168343522025
batch_0000/rot_1197795.png,05661,05661d1673,rot,674.0501227272019,-550.9677815099124,249.3145897527001,-498.0801562561772,482.50795683325845,253.9549736150505,6.397687243437353,2.547881106674433
batch_0000/trans_1197795.png,05661,05661d1673,trans,655.7995721594029,-550.1520343726571,271.58470004789166,-492.16041446839677,400.0079600160635,306.30127847165124,5.350991776214225,2.3083168343522154
batch_0000/flip_1197795.png,05661,05661d1673,flip,655.7995721594032,-720.1741703391452,339.48390815365434,-492.1604144683927,553.3386079945906,217.61167032547758,5.350991776214244,2.308316834352193
batch_0000/orig_1197796.png,05661,05661d1674,orig,698.7327757667617,-636.223754279905,285.1090102113901,-547.1562915583423,477.4323022252161,270.8954506512025,3.380492663761013,0.128656966078098
batch_0000/rot_1197796.png,05661,05661d1674,rot,737.0308768930764,-556.9384702572121,233.46833060280096,-584.726723167542,606.3444078134987,215.9026726979462,6.2190774026442766,0.8182469698529721
batch_0000/trans_1197796.png,05661,05661d1674,trans,698.7327757667617,-585.3513675307629,274.3429303095079,-547.1562915583435,437.5956902302565,299.01909502162596,3.3804926637610313,0.1286569660780848
batch_0000/flip_1197796.png,05661,05661d1674,flip,698.7327757667586,-759.058257329344,346.4302972806031,-547.1562915583452,615.1704174803517,202.13400092617871,3.380492663761036,0.12865696607808108
batch_0000/orig_1197797.png,04233,04233d4125,orig,752.2539033594725,-761.2852715877783,357.79784149622236,-502.3600392767463,615.3045754833524,202.43322135599254,0.802381626660351,0.6579732586111738
batch_0000/rot_1197797.png,04233,04233d4125,rot,811.9137495265826,-689.3677997152753,305.227217338174,-596.7410936686493,828.2846221076251,129.1750525786018,0.0027990858845333517,1.3716094714775924
batch_0000/trans_1197797.png,04233,04233d4125,trans,752.2539033594732,-741.4929740294139,354.4614816717801,-502.360039276746,602.0871507090928,216.98922913873326,0.8023816266603407,0.6579732586111995
batch_0000/flip_1197797.png,04233,04233d4125,flip,752.2539033594779,-740.8717416831734,347.6070246141562,-502.36003927674335,387.8456279473965,315.9849928212069,0.8023816266603514,0.6579732586111982
batch_0000/orig_1197798.png,04233,04233d4126,orig,731.2862673275215,-746.0841869194624,354.74189170018815,-506.1359972213055,615.7235296072113,203.56159478744206,2.0128027998102453,0.8346971088687359
batch_0000/rot_1197798.png,04233,04233d4126,rot,748.8316436532072,-713.4365086373064,333.7640368009201,-534.2174209269593,686.0658831267878,178.09029731223046,1.5403077805703567,0.623776460429063
batch_0000/trans_1197798.png,04233,04233d4126,trans,731.2862673275243,-715.6572946204627,332.0215805389919,-506.1359972213049,594.6645460543274,208.63634893735625,2.012802799810259,0.8346971088687378
batch_0000/flip_1197798.png,04233,04233d4126,flip,731.286267327522,-714.2030781501827,338.82624443177394,-506.1359972213062,394.9667898440831,313.76749846606674,2.0128027998102405,0.834697108868761
batch_0000/orig_1197799.png,04233,04233d4127,orig,665.2820172505067,-681.7664523863979,342.07414750638475,-509.04133231900886,626.3743941025989,199.53909503551944,1.0809182474023202,1.5289834718194233
batch_0000/rot_1197799.png,04233,04233d4127,rot,701.5352963060177,-637.6477157403696,310.3852033836709,-551.5372697521175,735.6247829069724,160.2674601911587,0.5472061516746252,1.2110884150521193
batch_0000/trans_1197799.png,04233,04233d4127,trans,665.2820172505084,-699.675453025804,357.97753338239147,-509.04133231900533,640.0774873917547,197.6225450447917,1.0809182474023138,1.5289834718194226
batch_0000/flip_1197799.png,04233,04233d4127,flip,665.2820172505047,-646.7185758107062,324.5775903721143,-509.04133231901307,390.11751637192486,317.48295821513045,1.0809182474023236,1.528983471819418
batch_0000/orig_1197800.png,04233,04233d4128,orig,707.8583141167705,-716.593486657953,348.5593928757726,-565.7854579704435,681.9162868544782,188.67386359922065,2.119476908342722,0.11795441120981238
batch_0000/rot_1197800.png,04233,04233d4128,rot,701.2122238277217,-761.6175603344412,372.5826739635293,-557.9288499206943,633.6490849287451,209.08538606048683,2.632259865011316,0.18186651191928377
batch_0000/trans_1197800.png,04233,04233d4128,trans,707.8583141167679,-687.9092016710734,322.16177119186864,-565.785457970442,658.9891685396992,190.08903581394844,2.1194769083427247,0.11795441120979241
batch_0000/flip_1197800.png,04233,04233d4128,flip,707.8583141167703,-696.9110843439724,338.7335685955903,-565.7854579704416,447.88654953024894,305.50589652905035,2.1194769083427314,0.1179544112098106
batch_0000/orig_1197801.png,04233,04233d4129,orig,713.9648827965013,-728.3156958243119,352.4743298212799,-510.72123318447336,625.8428965291126,201.78238539785536,2.673961373851172,0.7210294426832757
batch_0000/rot_1197801.png,04233,04233d4129,rot,746.7313988805183,-683.0385567773185,321.3494693391077,-560.0325889035956,739.3538575352328,162.03992674253817,2.1832305589618324,0.38114718519485635
batch_0000/trans_1197801.png,04233,04233d4129,trans,713.9648827965019,-675.0730783533122,332.56751869698564,-510.7212331844684,587.7568002686735,230.66484929378606,2.6739613738511667,0.7210294426833012
batch_0000/flip_1197801.png,04233,04233d4129,flip,713.964882796501,-697.3829295099519,337.0321128877829,-510.7212331844682,394.00356598612717,317.52092619236043,2.673961373851168,0.7210294426832624
batch_0000/orig_1197802.png,04233,04233d4130,orig,703.3983588838345,-730.2428771469912,328.38969122757146,-547.9387406330652,494.0264082319326,254.57930614903148,1.7263455858101928,0.10714066200616204
batch_0000/rot_1197802.png,04233,04233d4130,rot,809.3243571965756,-719.0784033738305,293.33600163588255,-559.7373447633927,623.6082384145643,193.1550406543396,2.5826194413613117,0.6912196257111097
batch_0000/trans_1197802.png,04233,04233d4130,trans,703.3983588838338,-678.719902220839,303.7510931580108,-547.938740633064,453.8906393064779,273.1002700445912,1.7263455858101886,0.10714066200613967
batch_0000/flip_1197802.png,04233,04233d4130,flip,703.3983588838362,-674.3557207491674,300.48977486959484,-547.9387406330633,600.1387644697177,201.60602830844846,1.72634558581019,0.10714066200613989
batch_0000/orig_1197803.png,04233,04233d4131,orig,624.390243902442,-663.4747594117839,320.2862904829831,-550.8782017147723,498.57348022340636,253.517697924346,1.479023430527849,0.13809401367194882
batch_0000/rot_1197803.png,04233,04233d4131,rot,668.0616112573693,-579.2956936343878,265.8504182085409,-574.8307295322569,639.3871198552238,189.68908241626485,2.3796636726260716,0.6151014666670368
batch_0000/trans_1197803.png,04233,04233d4131,trans,624.3902439024374,-704.6369029014833,337.73196910629974,-550.8782017147731,534.8894345576916,231.38317878314353,1.479023430527853,0.13809401367193794
batch_0000/flip_1197803.png,04233,04233d4131,flip,624.3902439024387,-583.3545088809019,280.2887591632701,-550.8782017147714,601.461428825778,202.15410483300576,1.479023430527835,0.13809401367192353
batch_0000/orig_1197804.png,04233,04233d4132,orig,655.3985181896363,-685.599411049131,321.0217501003524,-491.4506346680732,442.7468276878181,264.6740580469806,1.7455909624176735,0.6238305890845296
batch_0000/rot_1197804.png,04233,04233d4132,rot,723.2430277989532,-871.8729352030789,394.0972768452467,-565.2015427308603,407.3197957801685,305.5796145711791,0.810154228339845,0.0988355708105436
batch_0000/trans_1197804.png,04233,04233d4132,trans,655.3985181896336,-683.4890258443875,334.1255408866747,-491.4506346680758,441.1643551623567,279.5915152255194,1.7455909624176724,0.623830589084536
batch_0000/flip_1197804.png,04233,04233d4132,flip,655.3985181896335,-623.1495049607963,289.8455860453172,-491.45063466807613,538.6186584149934,216.81304255114935,1.7455909624176713,0.6238305890845336
batch_0000/orig_1197805.png,04233,04233d4133,orig,684.9854301213102,-728.8230588116946,335.90494367031545,-480.73568284535116,427.37349537340685,270.51982178535025,2.019602845740063,0.6573983126913389
batch_0000/rot_1197805.png,04233,04233d4133,rot,686.2314951206935,-724.8352865444061,333.6240181948781,-478.8489881728234,430.7912731130174,268.22308199616054,2.053538663848236,0.6770962250601353
batch_0000/trans_1197805.png,04233,04233d4133,trans,684.9854301213136,-681.3763653651403,300.62528960038884,-480.735682845348,394.07451181875416,273.8848917127679,2.019602845740081,0.65739831269134
batch_0000/flip_1197805.png,04233,04233d4133,flip,684.9854301213136,-639.0072219617998,291.0671938679061,-480.73568284534616,532.5955713083978,217.99098856467748,2.0196028457400668,0.6573983126913526
batch_0000/orig_1197806.png,04233,04233d4134,orig,654.8168277513847,-696.7441444062824,327.1667814043013,-560.5227041031811,505.5421470507453,254.02028886741434,0.8874749080762263,0.3032802345941995
batch_0000/rot_1197806.png,04233,04233d4134,rot,720.7165361704328,-651.1439366045435,286.82864932472523,-546.3395138321538,599.1803005942827,203.37868522132874,1.4122665830458445,0.17699702465547887
batch_0000/trans_1197806.png,04233,04233d4134,trans,654.8168277513867,-698.4010752321149,328.9862595770443,-560.5227041031769,506.9604785713205,254.3167052603259,0.8874749080762155,0.3032802345942271
batch_0000/flip_1197806.png,04233,04233d4134,flip,654.816827751384,-610.8432085097626,284.2834235622107,-560.5227041031752,613.7516277052885,200.00008719690226,0.8874749080762092,0.303280234594223
batch_0000/orig_1197807.png,07231,07231d11,orig,662.629021974892,-698.9839114977893,263.71450991442345,-518.9210416912134,544.279183377166,149.78820548901155,2.642423007097943,0.3048280503155022
batch_0000/rot_1197807.png,07231,07231d11,rot,665.2341400557582,-704.6809626016314,265.8077278047714,-517.7943393326037,538.311520160373,152.46977048263494,2.677032767389592,0.29938480564411646
batch_0000/trans_1197807.png,07231,07231d11,trans,662.6290219748914,-713.946569694899,268.2013923045023,-518.9210416912078,555.996808051933,140.08756809746183,2.642423007097939,0.30482805031550114
batch_0000/flip_1197807.png,07231,07231d11,flip,662.6290219748906,-624.2034167583216,226.38268480620502,-518.9210416912068,491.94127174997095,175.91627230914867,2.642423007097939,0.3048280503155003
batch_0000/orig_1197808.png,07231,07231d12,orig,754.1349119543066,-752.7138428288624,267.9330068153993,-825.5985450903322,823.8521845981635,88.09726595094895,1.7040992229814633,0.24284695409340956
batch_0000/rot_1197808.png,07231,07231d12,rot,804.3252413337393,-821.4169792295355,289.18748706277154,-811.557258533118,769.8078013488099,111.59661847251297,1.9751219938681357,0.17983119781519474
batch_0000/trans_1197808.png,07231,07231d12,trans,754.134911954305,-802.8612175858101,303.6362362295743,-825.598545090329,878.7516448713194,69.63607623195313,1.7040992229814766,0.24284695409341012
batch_0000/flip_1197808.png,07231,07231d12,flip,754.1349119543079,-753.1993094798978,268.17536087009574,-825.5985450903321,824.7649101290947,87.64161625230417,1.704099222981472,0.24284695409341764
batch_0000/orig_1197809.png,07231,07231d13,orig,822.9854834427291,-833.9674657249327,286.9731631722781,-520.81675641041,534.446181677518,153.17080225790068,3.235598073695128,1.6610598285099831
batch_0000/rot_1197809.png,07231,07231d13,rot,1026.5408823047364,-1085.348632667033,357.12502928788405,-533.7934200101741,419.19697074556433,214.83399311245034,5.066556734381476,1.5606963807795053
batch_0000/trans_1197809.png,07231,07231d13,trans,822.9854834427332,-849.6505098533338,300.6332164945203,-520.8167564104041,544.3710130845307,153.67041911136994,3.2355980736951344,1.6610598285099785
batch_0000/flip_1197809.png,07231,07231d13,flip,822.9854834427288,-809.4316715247679,274.7244346614148,-520.8167564104085,505.5597787795184,167.5914362046361,3.235598073695124,1.661059828510001
batch_0000/orig_1197810.png,07231,07231d14,orig,810.4087901590702,-800.3134906628233,277.7181993951532,-512.2185307521147,546.7787528344506,146.45322848938895,1.773120306709813,1.755640769909729
batch_0000/rot_1197810.png,07231,07231d14,rot,848.3416495158243,-852.8017743829018,294.23252951510835,-508.19005780537645,505.67956308334,165.8958000185302,1.979807479228904,1.6879944389793253
batch_0000/trans_1197810.png,07231,07231d14,trans,810.4087901590619,-792.7411696951953,260.1965460784113,-512.2185307521155,541.9926705911232,135.19620610099759,1.7731203067098242,1.7556407699097278
batch_0000/flip_1197810.png,07231,07231d14,flip,810.408790159063,-817.9715621860616,286.53343978839683,-512.2185307521113,476.0576257611775,181.7585411454989,1.7731203067098067,1.7556407699097425
batch_0000/orig_1197811.png,07231,07231d15,orig,828.8976513480383,-976.3519233957517,440.6490571598285,-634.4025834647372,776.3757241636774,119.76934368174095,0.6552371011874751,0.767125244080522
batch_0000/rot_1197811.png,07231,07231d15,rot,813.2844346390132,-944.0788487696436,428.976244596605,-643.5091693725179,800.1721474513332,110.92452078053063,0.6274385926755863,0.778124040933246
batch_0000/trans_1197811.png,07231,07231d15,trans,828.8976513480371,-1015.637519787805,460.3162223958581,-634.4025834647526,806.4432286421327,97.07950633868599,0.6552371011875092,0.767125244080531
batch_0000/flip_1197811.png,07231,07231d15,flip,828.8976513480428,-678.8530741398757,292.1320535078699,-634.4025834647422,490.44693469247517,262.51035655056904,0.6552371011874881,0.7671252440805224
batch_0000/orig_1197812.png,07231,07231d16,orig,574.0125609643335,-500.1651966822197,263.8951143394224,-467.332315842235,361.6587179843535,274.69698887497157,3.2473934665819897,0.45388611056560607
batch_0000/rot_1197812.png,07231,07231d16,rot,604.6791732301473,-611.4575262296014,311.9965661851107,-504.94741477245105,313.9818620326997,311.52794018761864,2.8987867735604866,0.39081667737484965
batch_0000/trans_1197812.png,07231,07231d16,trans,574.0125609643349,-515.3119525203957,274.7268613080804,-467.33231584223466,373.9904489685336,273.9767748952255,3.24739346658198,0.4538861105655826
batch_0000/flip_1197812.png,07231,07231d16,flip,574.0125609643236,-646.0661359934302,336.73159888619426,-467.33231584223796,571.5455002131115,169.91757180920936,3.24739346658198,0.45388611056560774
batch_0000/orig_1197813.png,07231,07231d17,orig,845.1965430411183,-746.163079489064,316.73312084596006,-445.16696005329743,332.27024284681596,282.4696469920411,0.6825892202284543,0.0834613972248587
batch_0000/rot_1197813.png,07231,07231d17,rot,833.3869109746857,-776.891798514545,335.80372230482465,-461.22801385260885,300.05598312902384,304.3892290617682,0.6790019583910356,0.05305288876943247
batch_0000/trans_1197813.png,07231,07231d17,trans,845.1965430411223,-755.061650560791,308.3440773564637,-445.16696005330004,336.95714066417554,268.36775406257755,0.6825892202284692,0.08346139722484724
batch_0000/flip_1197813.png,07231,07231d17,flip,845.1965430411188,-941.5887673961764,414.2932884808387,-445.16696005329726,556.6725305096137,170.4438174478789,0.6825892202284538,0.08346139722486451
batch_0000/orig_1197814.png,07231,07231d18,orig,868.6103874493953,-780.316893924324,324.90892533255936,-426.18364942396084,312.2206023440642,285.8326943740072,0.8995892193626546,0.5875959029118007
batch_0000/rot_1197814.png,07231,07231d18,rot,855.8133570566293,-784.1347876367564,330.39526241164964,-432.9066034276094,299.75782758115975,294.383619287773,0.8133727476055362,0.5799290122694154
batch_0000/trans_1197814.png,07231,07231d18,trans,868.6103874493878,-779.3425019917045,338.23891020285953,-426.1836494239584,311.74251698403157,299.77506662577173,0.8995892193626641,0.5875959029117909
batch_0000/flip_1197814.png,07231,07231d18,flip,868.610387449391,-954.1894735136873,411.70937717443803,-426.1836494239543,538.814872599402,172.71258601997374,0.8995892193626613,0.5875959029117821
batch_0000/orig_1197815.png,07231,07231d19,orig,905.1203188501353,-796.6366238776499,325.2013627794166,-429.6388103977583,300.5970222398822,290.4734885348385,2.0677515120553407,0.06296560608472301
batch_0000/rot_1197815.png,07231,07231d19,rot,905.7012212194386,-795.4720827439459,324.42715754276037,-429.11093313127645,302.1500637362399,289.49819285840687,2.078408908853124,0.06468801748481788
batch_0000/trans_1197815.png,07231,07231d19,trans,905.1203188501523,-812.9395317098675,331.05421188307844,-429.6388103977605,308.3356198397585,286.33646565682295,2.067751512055338,0.06296560608473223
batch_0000/flip_1197815.png,07231,07231d19,flip,905.1203188501481,-1010.7755128262352,432.1035112467152,-429.63881039775623,557.3379772731413,162.30358988932804,2.0677515120553465,0.06296560608471251
batch_0000/orig_1197816.png,07231,07231d20,orig,832.0019913633837,-850.6884271525954,393.41952440663744,-344.20598157662903,287.8549022989571,307.04782635160336,3.0801377729769492,0.8556423676791141
batch_0000/rot_1197816.png,07231,07231d20,rot,821.6011427366278,-872.4520344412281,406.86542838936174,-352.56576478939854,264.7291640512383,321.56724842435875,2.8460228610312828,0.8466252103987816
batch_0000/trans_1197816.png,07231,07231d20,trans,832.0019913633768,-834.2949276631538,375.1805866791885,-344.20598157662795,281.07277840765306,299.91147305112423,3.0801377729769377,0.8556423676791275
batch_0000/flip_1197816.png,07231,07231d20,flip,832.0019913633868,-810.7155493511696,373.4643143167052,-344.2059815766266,399.48141716187405,251.32177713488085,3.080137772976943,0.8556423676790998
batch_0000/orig_1197817.png,07117,07117d21,orig,633.5321807386732,-674.0327629291385,343.83501323522205,-321.37516701019865,415.0069497564971,239.1725907116832,1.014796435363375,1.428292922422164
batch_0000/rot_1197817.png,07117,07117d21,rot,649.3463338104452,-654.3481255658371,329.88226080794163,-329.0702149736501,459.05121527061726,220.4932246174022,1.2858352389262837,1.383471377645005
batch_0000/trans_1197817.png,07117,07117d21,trans,633.5321807386755,-721.4572966401892,362.340047282071,-321.375167010199,439.0642398281688,215.57858206618548,1.0147964353633667,1.428292922422209
batch_0000/flip_1197817.png,07117,07117d21,flip,633.532180738674,-591.0518104834,302.4093658814504,-321.3751670101976,226.7390868669926,333.1594378885531,1.014796435363353,1.4282929224221912
batch_0000/orig_1197818.png,07117,07117d22,orig,719.1456070850151,-773.6225424101951,372.1493523518667,-295.4398685124398,389.7635271087753,246.20590435429554,0.059612078889660094,1.1801280598842538
batch_0000/rot_1197818.png,07117,07117d22,rot,774.8855557995763,-980.5965103818988,459.12313783178763,-299.46607161267576,257.8828347498995,312.0435485038536,1.7448321771607576,1.34335281594667
batch_0000/trans_1197818.png,07117,07117d22,trans,719.1456070850145,-759.0913047470158,350.0378901514493,-295.43986851244136,383.79379455081283,235.74471650014516,0.05961207888966704,1.1801280598842676
batch_0000/flip_1197818.png,07117,07117d22,flip,719.1456070850153,-662.4213417376951,316.6356279536419,-295.4398685124437,200.1929603270061,340.8430857398828,0.05961207888967834,1.1801280598842574
batch_0000/orig_1197819.png,07117,07117d23,orig,713.5532660455764,-769.5228664109326,370.4788921557839,-290.0860384669791,373.98463163699887,252.2108148471552,1.0025132187122079,1.6837291703218684
batch_0000/rot_1197819.png,07117,07117d23,rot,722.776946913331,-739.455812478616,352.9189539922378,-297.4869674896647,419.0608269244214,232.87386759091197,0.5316306383757586,1.6544798766455278
batch_0000/trans_1197819.png,07117,07117d23,trans,713.5532660455767,-719.4040220909638,348.9983716143017,-290.08603846698065,353.60945056341893,269.651519513645,1.002513218712216,1.6837291703218613
batch_0000/flip_1197819.png,07117,07117d23,flip,713.5532660455756,-655.3538117238271,313.4835593862058,-290.0860384669797,205.28092642675148,336.4308676825833,1.0025132187122094,1.6837291703218802
batch_0000/orig_1197820.png,07117,07117d24,orig,680.4140355851586,-720.8738086682611,352.65242569315285,-329.5550506757951,415.7849182374536,238.72162037213477,2.1951595868358385,1.4554409103371646
batch_0000/rot_1197820.png,07117,07117d24,rot,759.1888838091944,-670.1814815613579,305.5853090694365,-373.81463953967096,592.0797196791198,168.6444682037701,1.0360562143289427,1.3488779155264412
batch_0000/trans_1197820.png,07117,07117d24,trans,680.4140355851516,-680.5488811000796,328.72888778991137,-329.5550506757963,396.25374625509227,247.59343357770956,2.1951595868358105,1.4554409103371684
batch_0000/flip_1197820.png,07117,07117d24,flip,680.4140355851573,-637.8279686408521,311.1943852419699,-329.55505067579276,242.29532358077464,325.33087895464837,2.195159586835818,1.455440910337183
batch_0000/orig_1197821.png,07117,07117d25,orig,683.5585233334622,-720.9650279452082,354.10190935842627,-335.89159508872956,418.4359316917219,240.17162563103932,1.3924152357684834,1.8869245070577367
batch_0000/rot_1197821.png,07117,07117d25,rot,744.6628667348864,-671.0411084404585,312.35016905693567,-369.5832327630205,562.0244304369114,182.18217857925777,0.23374443934147673,1.8058717493162715
batch_0000/trans_1197821.png,07117,07117d25,trans,683.558523333466,-766.9274634320508,376.94928823569774,-335.89159508872746,441.02126307571115,223.560090299934,1.3924152357684838,1.886924507057714
batch_0000/flip_1197821.png,07117,07117d25,flip,683.5585233334642,-644.0158983363015,315.6874610614794,-335.89159508872893,252.29759725108292,323.1109972775769,1.3924152357684727,1.8869245070577372
batch_0000/orig_1197822.png,07117,07117d26,orig,722.6499617532739,-706.0101871572003,319.82438658538615,-349.5464885360063,278.2893273458858,304.0801240140348,2.0596256772589765,0.15732926849322434
batch_0000/rot_1197822.png,07117,07117d26,rot,759.6190819716954,-858.2327843249442,385.2628066187624,-398.9398228102373,201.95608474840282,360.2949466643779,1.2283404667481352,0.015241508490170927
batch_0000/trans_1197822.png,07117,07117d26,trans,722.6499617532695,-653.5308776406548,301.48656241002584,-349.5464885360048,252.90503435042723,320.0689084709325,2.0596256772589876,0.15732926849320858
