filepath,pupil_x,pupil_y,pupil_r,iris_x,iris_y,iris_r
batch_01/000000346094.png,133.6004,120.0005,23.2162,137.9726,114.8208,73.1128
batch_01/000000346101.png,104.8008,120.0,24.1088,107.3224,120.8434,73.4778
batch_01/000000346102.png,105.6,120.0,26.379,108.9851,120.4586,72.7194
batch_01/000000346103.png,84.8006,120.0,24.8533,87.3971,120.416,73.6044
batch_01/000000346104.png,117.601,120.0,22.7455,119.7867,122.3223,71.7471
batch_01/000000346105.png,161.7102,120.1102,24.5282,162.4452,124.0224,73.0671
batch_01/000000346107.png,132.0006,120.0006,21.3838,137.6545,113.5519,75.7717
batch_01/000000346108.png,90.4007,120.0,26.2068,92.8616,117.6473,74.4672
batch_01/000000346109.png,87.2017,120.0,28.7095,89.3602,120.6215,74.6803
batch_01/000000346110.png,150.4007,120.0,22.3894,153.7225,121.1983,72.8427
batch_01/000000346111.png,94.4,120.0007,22.3374,98.6475,112.8416,77.085
batch_01/000000346113.png,130.4008,120.0,24.843,134.0882,119.893,72.5618
batch_01/000000346116.png,120.8,120.0,26.9664,122.4928,122.418,72.3045
batch_01/000000346117.png,100.8,120.0006,28.4582,104.6652,113.5537,75.197
batch_01/000000346120.png,125.6011,120.0018,28.3803,128.306,117.2766,71.5273
batch_01/000000346122.png,93.601,120.0,26.5431,95.675,118.4532,74.0672
batch_01/000000346123.png,87.2006,120.0,26.2278,90.3814,120.046,74.7801
batch_01/000000346125.png,88.8,120.0008,34.9506,93.3734,109.9106,78.3492
batch_01/000000346781.png,85.6006,120.0006,20.6554,91.2,123.1794,74.832
batch_01/000000346803.png,149.6,120.001,20.9342,155.1813,121.1164,75.8291
batch_01/000000347508.png,134.4,120.0,21.6376,138.1374,123.3934,76.4646
batch_01/000000348171.png,132.8,120.0006,19.9219,137.2105,118.2651,72.846
batch_01/000000348172.png,120.0,120.0,21.685,121.3252,118.4848,73.2414
batch_01/000000348173.png,134.4006,120.0006,23.6315,135.8795,117.3561,72.2429
batch_01/000000348176.png,154.586,120.0,24.2765,158.9869,120.6112,72.4938
batch_01/000000348177.png,109.6006,120.0006,22.7874,112.7935,117.5885,72.4779
batch_01/000000348178.png,116.8018,120.0,22.757,118.8808,116.031,69.237
batch_01/000000348182.png,109.6,120.0,22.5042,109.6963,114.4581,72.3652
batch_01/000000348186.png,135.2,120.0,23.2171,137.1717,113.8597,73.384
batch_01/000000348187.png,125.6,120.0008,22.4504,130.0039,107.5842,72.7107
batch_01/000000348188.png,145.6,120.0,23.2474,151.769,127.127,72.6915
batch_01/000000348189.png,143.2,120.0,22.127,151.3063,117.6733,74.8915
batch_01/000000348190.png,100.8,120.0,21.9376,99.491,118.2342,70.7709
batch_01/000000348193.png,158.4,120.0,22.7916,163.5558,108.4309,74.3934
batch_01/000000348194.png,100.0,120.0,23.2171,99.7053,114.0538,70.5472
batch_01/000000348200.png,118.4,120.0007,21.6222,121.6446,116.5662,72.1574
batch_01/000000348201.png,120.0008,120.0,23.135,122.249,112.3391,72.0305
batch_01/000000348202.png,108.8,120.0,23.6898,109.6818,123.2122,73.3619
batch_01/000000348203.png,127.2006,120.0,24.8533,129.5177,119.8981,72.6258
batch_01/000000348207.png,101.6,120.0,25.1046,101.5734,124.9951,72.8259
batch_01/000000348209.png,144.9102,120.1102,24.5282,149.3587,117.453,73.0404
batch_01/000000348212.png,134.4006,120.0,25.5388,136.3045,120.3954,73.7937
batch_01/000000348869.png,196.0009,120.0004,27.8605,201.8118,112.9506,78.0594
batch_01/000000348870.png,124.0,120.0,23.3672,128.1971,123.115,74.7795
batch_01/000000348871.png,143.2007,120.0,24.918,145.5196,119.8645,73.6202
batch_01/000000348873.png,119.2011,120.0,24.6282,121.6,124.8,74.7856
batch_01/000000348876.png,89.6011,120.0,24.4331,91.904,124.1288,75.5761
batch_01/000000348877.png,75.2,120.0,24.6755,76.1981,120.7013,74.9781
batch_01/000000348880.png,86.5102,120.1102,24.5282,90.525,120.4003,72.7485
batch_01/000000348882.png,170.401,120.0,25.3558,175.9198,121.3658,75.9466
batch_01/000000348883.png,103.2008,120.0,24.1088,105.594,119.6038,77.2178
batch_01/000000348888.png,92.0008,120.0,24.1088,95.211,122.5846,76.179
batch_01/000000348890.png,170.4011,120.0,24.6282,175.1201,119.7949,76.4045
batch_01/000000348892.png,189.6006,120.0,25.5903,194.6608,114.6585,79.4597
batch_01/000000348894.png,208.0,120.0,25.1791,216.8263,112.4979,80.5385
batch_01/000000348896.png,120.8,120.0014,26.3176,121.893,119.7676,72.969
batch_01/000000348897.png,179.2009,120.0,27.7403,182.7698,117.3527,77.6539
batch_01/000000349562.png,124.801,120.0012,28.7272,126.8198,126.7886,75.6662
batch_01/000000349563.png,128.0011,120.0018,28.3803,132.3677,131.4007,74.3998
batch_01/000000349569.png,150.4,120.0007,27.34,160.2875,133.7749,71.119
batch_01/000000349572.png,151.2007,120.0,22.3374,156.4575,126.6692,70.5754
batch_01/000000349574.png,124.801,120.0,24.5475,131.1998,122.8394,71.7349
batch_01/000000349575.png,103.2013,120.0,27.5118,108.0726,126.6474,74.3235
batch_01/000000349581.png,140.8008,120.0,25.6055,147.7262,130.8498,70.3058
batch_01/000000349585.png,133.601,120.0,24.4712,139.3479,130.3768,73.3106
batch_01/000000349586.png,110.4006,120.0,25.525,115.9201,122.2834,74.6844
batch_01/000000349587.png,132.8,120.0,21.0338,141.6599,118.421,73.943
batch_01/000000349590.png,129.8178,120.0,25.7558,135.9989,124.9193,73.1175
batch_01/000000349591.png,124.0008,120.0,21.5478,132.0167,127.4746,72.0803
batch_01/000000349592.png,120.0,120.0,28.1453,122.4,129.984,75.3691
batch_01/000000349593.png,120.8006,120.0006,22.7874,125.9069,121.9411,72.7809
batch_01/000000349599.png,132.8028,119.8191,28.1862,136.8346,127.783,74.2244
batch_01/000000349604.png,107.2,120.0,22.127,112.0014,125.6167,72.5727
batch_01/000000349606.png,111.2,120.0,25.9199,114.4138,125.5954,73.0511
batch_01/000000349608.png,116.8,120.0,24.0882,120.6774,131.1006,70.7059
batch_01/000000349615.png,149.6,120.0008,23.135,156.1252,116.77,73.7259
batch_01/000000350263.png,174.4,120.0,32.1407,175.0258,121.0476,76.1002
batch_01/000000350266.png,112.8008,120.0,25.9409,115.1017,119.8074,73.3543
batch_01/000000350268.png,154.4,120.0,21.3489,158.2881,120.2694,73.6574
batch_01/000000350269.png,115.201,120.0,26.0095,117.7628,120.4649,75.0831
batch_01/000000350270.png,144.0008,120.0,25.0278,146.0958,115.977,76.0416
batch_01/000000350274.png,141.6,120.0,29.2841,144.2935,118.2166,75.9546
batch_01/000000350275.png,133.6008,120.0,25.9409,137.0034,117.1698,75.0822
batch_01/000000350276.png,123.2008,120.0,28.4605,124.189,111.6628,77.5582
batch_01/000000350277.png,126.4009,120.0,26.1808,127.4039,121.6086,73.6756
batch_01/000000350279.png,91.2007,120.0,24.0392,92.0834,120.0886,71.1822
batch_01/000000350280.png,155.2006,120.0006,22.7874,163.6815,108.2168,77.5567
batch_01/000000350282.png,106.4,120.0,22.127,106.3689,121.1917,74.4239
batch_01/000000350283.png,132.0,120.0006,31.4698,133.7407,121.692,77.5622
batch_01/000000350284.png,132.0007,120.0,29.9885,132.8475,120.9193,74.6805
batch_01/000000350285.png,164.8009,120.0,27.6582,169.5977,121.0122,73.8216
batch_01/000000350286.png,142.4011,120.0,29.157,144.7974,121.5728,73.3847
batch_01/000000350289.png,116.8009,120.0,25.9388,115.5933,120.3226,71.8466
batch_01/000000350291.png,88.8,120.0,28.6518,84.7789,119.5367,70.5929
batch_01/000000350293.png,127.2,120.0008,24.9099,127.461,123.126,70.7599
batch_01/000000350299.png,155.2008,120.0,24.843,157.4962,121.7278,73.215
batch_01/000000350300.png,155.2,120.0,23.2171,157.6705,121.3384,72.9238
batch_01/000000350301.png,144.0013,120.0,23.0059,147.3006,116.8662,74.9944
batch_01/000000350953.png,110.4006,120.0005,20.9213,114.8134,117.8623,73.5438
batch_01/000000350954.png,88.0012,120.0,22.0834,90.5102,119.7256,73.1302
batch_01/000000350958.png,84.8,120.0006,19.9219,88.2993,122.0334,72.8048
batch_01/000000350971.png,104.8013,120.0,23.0059,109.839,111.2929,76.3136
batch_01/000000350977.png,141.6,120.001,22.384,146.6016,113.875,76.1822
batch_01/000000351647.png,119.2005,120.0003,29.1302,120.7994,123.1939,70.501
batch_01/000000351661.png,108.8008,120.0,23.9954,112.2289,128.7982,70.0968
batch_01/000000351663.png,102.4008,120.0,24.9899,103.8234,126.7294,69.9315
batch_01/000000351669.png,133.6006,120.0006,23.6315,134.088,125.7269,69.0109
batch_01/000000351670.png,187.2008,120.0,20.749,191.5061,131.0952,68.7408
batch_01/000000351671.png,100.0008,120.0,23.3198,101.8098,125.1006,69.5906
batch_01/000000351672.png,168.0006,120.0006,21.3838,170.2005,123.9997,66.7906
batch_01/000000351673.png,116.8008,120.0,24.1088,116.4033,126.0204,68.9546
batch_01/000000351674.png,176.0007,120.0,22.3894,177.3834,122.1313,68.7281
batch_01/000000351675.png,176.0006,120.0006,22.7874,177.9738,122.4,68.6155
batch_01/000000351676.png,151.2,120.0,21.7293,154.0044,124.7298,67.595
batch_01/000000351677.png,151.2008,120.0,21.5541,154.4065,125.9993,69.6788
batch_01/000000351678.png,152.0012,120.0,22.0834,153.6946,125.8152,68.1836
batch_01/000000351681.png,152.0,120.0,25.0035,157.6704,119.7606,71.3677
batch_01/000000351682.png,113.6,120.0,24.6755,114.8025,123.6205,69.5131
batch_01/000000351683.png,119.2011,120.0,25.144,118.9632,127.191,70.0328
batch_01/000000351685.png,219.2,120.0,19.8015,228.6859,119.6334,75.8584
batch_01/000000351688.png,128.0004,120.0,23.1524,129.8989,125.923,69.9886
batch_01/000000351690.png,205.6,120.0,23.6898,212.685,122.122,74.7681
batch_01/000000351691.png,204.8013,120.0,23.0059,216.4181,122.1372,76.032
batch_01/000000351692.png,125.601,120.0,26.8369,127.2066,125.9777,71.1805
batch_01/000000351693.png,141.6009,120.0,23.9974,142.4,124.8,69.0909
batch_01/000000351694.png,90.4,120.0,24.6845,91.1913,125.5829,69.9
batch_01/000000351697.png,110.4,120.0,22.9006,111.4197,124.8086,71.0271
batch_01/000000351700.png,175.201,120.0,25.3171,178.1882,124.3158,71.9523
batch_01/000000351702.png,118.4008,120.0,27.6009,119.3149,124.0798,69.8202
batch_01/000000351703.png,121.6008,120.0,24.1088,124.3933,124.0,70.5642
batch_01/000000351704.png,118.4006,120.0006,23.6315,119.9778,123.5282,70.9551
batch_01/000000352377.png,100.8,120.0,23.8348,95.475,114.9554,78.6852
batch_01/000000352379.png,116.0008,120.0,23.143,118.2572,116.7143,73.9742
batch_01/000000352381.png,108.8013,120.0,24.5668,109.1885,125.141,70.6004
batch_01/000000352382.png,108.0,120.0,23.6898,109.5653,123.1601,71.2374
batch_01/000000352391.png,153.6004,120.0,23.927,158.9238,123.4566,75.0456
batch_01/000000352393.png,135.2,120.0,23.6898,140.0066,120.4134,73.533
batch_01/000000352396.png,153.601,120.0,24.5449,158.7287,127.967,72.4324
batch_01/000000352397.png,115.3102,120.1102,24.5282,116.5279,121.2486,73.3514
batch_01/000000352399.png,152.001,120.0,25.2897,163.3345,117.8772,78.5726
batch_01/000000352404.png,112.0,120.0,21.9376,110.2198,112.8423,76.0994
batch_01/000000352409.png,137.6,120.0007,22.3894,140.945,113.8022,75.0333
batch_01/000000352410.png,119.2008,120.0,24.9182,122.8081,123.5958,72.9496
batch_01/000000352411.png,163.4068,120.0,25.4598,167.6141,119.213,74.8306
batch_01/000000352420.png,153.6,120.0,26.1465,162.9064,105.7594,78.0552
batch_01/000000352422.png,131.2008,120.0,23.143,136.2184,120.5479,73.4704
batch_01/000000352423.png,131.2008,120.0,23.135,134.4031,120.5634,72.5464
batch_01/000000352424.png,130.401,120.0,23.6714,131.5872,122.6274,74.0236
batch_01/000000352426.png,123.2,120.0,23.9963,124.4848,112.4946,77.3721
batch_01/000000352427.png,144.8008,120.0,24.1088,147.9846,115.5862,74.3112
batch_01/000000352428.png,144.0,120.0,24.106,148.7845,119.6138,72.6929
batch_01/000000352432.png,131.2,120.0007,22.3894,134.3758,122.1923,73.4102
batch_01/000000352433.png,132.0,120.0,21.9376,137.3518,118.2741,74.1522
batch_01/000000353103.png,192.0006,120.0011,30.8183,200.4396,117.03,72.5856
batch_01/000000353106.png,120.8,120.0005,29.5149,125.3991,118.1382,70.028
batch_01/000000353109.png,187.2006,120.0006,32.0686,193.2325,113.0851,70.9772
batch_01/000000353111.png,153.6,120.0,32.2495,153.7397,115.1951,71.5014
batch_01/000000353112.png,155.6614,122.6033,31.4845,159.5777,121.6,69.8766
batch_01/000000353114.png,166.4,120.0018,30.9658,170.4394,119.2062,71.5923
batch_01/000000353115.png,177.6006,120.001,30.3367,182.0601,108.4645,73.0978
batch_01/000000353117.png,181.6002,120.0,30.1017,186.0289,119.2,72.5569
batch_01/000000353118.png,184.0,120.0,32.785,189.6054,113.973,72.4774
batch_01/000000353119.png,94.4,120.0,29.1999,96.1077,113.8946,72.2279
batch_01/000000353120.png,175.2008,120.0,29.1174,179.1246,117.0686,72.176
batch_01/000000353121.png,132.0,120.0,27.9742,143.2652,104.321,76.549
batch_01/000000353126.png,167.2008,120.0,28.4605,170.4,118.7892,71.5354
batch_01/000000353137.png,108.0006,120.0,28.813,110.9686,114.7297,70.3931
batch_01/000000353143.png,96.0,120.0,30.7111,98.6939,110.9418,72.3566
batch_01/000000353144.png,171.6983,119.8327,29.9986,180.5474,98.901,80.8859
batch_01/000000353145.png,105.6,120.0,30.9566,109.9977,98.9434,78.1345
batch_01/000000353148.png,132.0,120.0008,32.5942,137.6627,116.1022,68.1774
batch_01/000000353152.png,155.2,120.0,29.5722,157.7388,121.011,70.6544
batch_01/000000353153.png,156.0,120.0,30.8954,158.8235,117.181,72.2649
batch_01/000000353156.png,104.0014,120.0013,27.7861,107.1873,122.0375,69.9266
batch_01/000000353165.png,156.001,120.0,32.168,158.5409,119.7688,70.8934
batch_01/000000353166.png,156.8,120.0,31.6873,159.7771,122.3393,71.7346
batch_01/000000353811.png,81.6016,120.0,22.6701,84.1049,128.9806,76.3729
batch_01/000000353814.png,173.6,120.0008,23.3198,176.2981,116.4129,77.1266
batch_01/000000353815.png,173.6,120.0008,24.1088,176.6934,123.2643,73.5606
batch_01/000000353817.png,107.201,120.0,22.7472,112.5385,119.7536,74.6978
batch_01/000000353818.png,140.0,120.0,25.2494,143.46,123.0457,74.2427
batch_01/000000353819.png,151.2008,120.0,24.843,155.3925,123.1469,73.6582
batch_01/000000353821.png,145.6006,120.0006,23.6315,148.2182,120.2002,72.9662
batch_01/000000353822.png,151.2006,120.0006,23.6315,153.9404,122.2202,73.4085
batch_01/000000353828.png,150.4,120.0,23.2171,153.5344,121.4935,73.803
batch_01/000000353829.png,94.4,120.0,21.7367,97.6479,120.249,74.2985
batch_01/000000353830.png,161.6,120.0002,23.1558,166.6866,119.6266,74.5012
batch_01/000000353831.png,156.0006,120.0006,23.6315,158.2367,119.5562,74.9222
batch_01/000000353832.png,91.2,120.0006,19.9219,93.2933,112.5497,78.3027
batch_01/000000353833.png,205.6,120.0,22.8371,210.727,121.6826,73.6318
batch_01/000000353839.png,163.2,120.0,22.4266,166.4974,120.0624,74.9211
batch_01/000000353841.png,182.4,120.0,22.8589,191.8196,107.9024,79.3487
batch_01/000000353842.png,144.0,120.0013,23.0059,146.727,117.0909,74.0921
batch_01/000000355205.png,171.2004,120.0003,23.787,180.7675,112.6344,77.5454
batch_01/000000355210.png,164.8004,120.0,21.5458,169.4191,123.5527,73.349
batch_01/000000355211.png,112.0007,120.0,22.3894,112.0049,121.6721,74.8854
batch_01/000000355212.png,174.4,120.0,22.127,180.0121,120.9373,74.7225
batch_01/000000355213.png,102.4007,120.0,22.3894,103.0882,121.547,74.3992
batch_01/000000355218.png,138.4006,120.0006,21.3838,142.3611,118.4,72.1086
batch_01/000000355221.png,150.4,120.0004,21.5647,155.1599,119.5866,73.9995
batch_01/000000355223.png,148.0,120.0008,23.143,151.199,119.0452,73.0656
batch_01/000000355224.png,128.0007,120.0,22.3894,129.7767,120.4164,74.637
batch_01/000000355225.png,152.8,120.0,21.7293,157.3012,121.1291,73.5124
batch_01/000000355226.png,185.6,120.0,23.108,193.8271,118.7232,75.843
batch_01/000000355227.png,144.8012,120.0,23.6719,148.786,120.9453,76.0199
batch_01/000000355228.png,157.6,120.4122,21.9269,161.348,119.3324,74.8298
batch_01/000000355231.png,153.6,120.0,24.5194,156.259,111.5259,75.0932
batch_01/000000355232.png,148.8,120.0011,23.6858,152.3942,115.5507,73.8339
batch_01/000000355235.png,148.8,120.0007,23.314,153.6098,118.8202,73.1828
batch_01/000000355236.png,152.8004,120.0,22.385,156.8954,119.1206,74.852
batch_01/000000355238.png,148.8,120.0,21.6376,152.25,117.3812,73.6553
batch_01/000000355239.png,128.0,120.0,21.1217,130.3913,116.4134,75.0472
batch_01/000000355240.png,129.6006,120.0006,21.3838,131.5943,120.4035,72.9575
batch_01/000000355241.png,163.2,120.0,22.8371,168.769,126.1827,74.6134
batch_01/000000355245.png,111.2006,120.0006,21.3838,113.5722,121.0145,73.6614
batch_01/000000355246.png,203.2,120.0,21.8129,219.9063,106.9214,84.8031
batch_01/000000355247.png,137.6,120.0008,24.843,139.2102,118.0304,73.2105
batch_01/000000355248.png,142.4006,120.0,23.7854,143.9232,124.2147,75.2582
batch_01/000000355249.png,150.4,120.8008,24.1088,154.302,121.897,71.7556
batch_01/000000355250.png,111.2006,120.0004,22.3516,110.2802,117.4825,74.0752
batch_01/000000355252.png,136.0,120.0009,23.9974,140.7916,121.027,72.8956
batch_01/000000355253.png,132.0,120.0007,21.6222,137.3152,100.1502,83.0155
batch_01/000000355257.png,122.4006,120.0004,22.3516,123.3342,124.3482,73.2343
batch_01/000000355261.png,136.0007,120.0,21.6098,139.1974,121.6112,75.045
batch_01/000000355264.png,140.0006,120.0006,23.6315,142.9065,119.3142,73.3748
batch_01/000000355267.png,140.0016,120.0,25.3298,141.2798,124.1702,74.8986
batch_01/000000355271.png,100.8,120.0006,19.9219,100.8,120.7758,73.5817
batch_01/000000355272.png,156.0,120.0,21.9437,160.9043,117.8539,73.3084
batch_01/000000355924.png,134.4008,120.0,24.0255,139.6327,119.8456,73.8716
batch_01/000000355925.png,99.2,120.0,23.8348,104.1225,124.1308,74.6673
batch_01/000000355933.png,118.4004,120.0003,20.8892,124.5889,118.9854,74.4078
batch_01/000000355935.png,150.401,120.0,24.4712,158.3912,115.8477,79.4057
batch_01/000000355936.png,148.001,120.0,24.4712,150.7093,113.9358,73.1719
batch_01/000000355940.png,120.0011,120.0,24.4331,124.4554,118.9408,75.6426
batch_01/000000355941.png,110.4008,120.0,23.3198,115.1538,123.3615,74.6373
batch_01/000000355942.png,114.4,120.0,21.7087,120.0462,113.4332,76.3518
batch_01/000000355943.png,116.0,120.0,21.9376,121.0888,124.2714,73.1885
batch_01/000000355945.png,112.0006,120.0006,23.6315,114.6598,118.0614,71.997
batch_01/000000355949.png,158.4005,120.0,24.3688,164.4353,115.7497,75.5839
batch_01/000000355951.png,119.2013,120.0,24.5668,125.4556,122.074,75.4131
batch_01/000000355953.png,136.8,120.0,23.2171,141.2314,116.6311,73.7984
batch_01/000000355956.png,111.2007,120.0,22.3894,115.7606,124.6142,73.777
batch_01/000000355958.png,128.8007,120.0,22.3374,138.7306,112.8726,79.2759
batch_01/000000355959.png,166.4008,120.0,23.3198,178.1621,113.019,79.529
batch_01/000000356606.png,168.7987,120.0,22.7562,171.9054,120.3063,74.5498
batch_01/000000356621.png,161.6001,120.0002,20.899,164.9065,127.7264,73.7288
batch_01/000000356622.png,171.2,120.0009,20.5474,173.4066,121.7902,73.8604
batch_01/000000356643.png,144.8,120.0006,19.9219,148.973,123.736,72.923
batch_01/0002_L_1_1_NIR.bmp,145.4603,135.4995,16.199,147.5101,136.5004,56.0433
batch_01/0002_L_1_1_R.bmp,158.4458,120.5432,25.5458,159.4755,122.498,67.7671
batch_01/0002_L_1_2_NIR.bmp,132.52,142.0,19.4279,133.6519,143.6699,57.4548
batch_01/0002_L_1_2_R.bmp,158.4987,127.4686,26.003,160.4806,129.5096,72.7681
batch_01/0002_L_1_3_NIR.bmp,144.4883,119.5376,19.2313,149.663,120.6576,60.4708
batch_01/0002_L_1_3_R.bmp,157.0,121.0,23.5363,161.4845,120.529,63.3352
batch_01/0002_L_1_4_R.bmp,158.6317,121.1922,24.6481,162.0,122.0,69.7385
batch_01/0002_L_1_5_R.bmp,155.5061,122.5098,27.8533,159.5021,121.5235,68.9075
batch_01/0002_L_1_6_R.bmp,159.5559,124.4623,22.4222,162.5028,126.5082,60.6976
batch_01/0002_L_1_7_R.bmp,158.5201,123.5584,28.5504,160.4952,126.9946,77.6639
batch_01/0002_L_1_8_R.bmp,156.4909,121.515,22.8868,157.5032,123.0,63.8502
batch_01/0002_L_2_1_NIR.bmp,166.0,120.5581,20.3352,167.6757,120.0093,56.5882
batch_01/0002_L_2_1_R.bmp,163.0,123.9874,22.6141,161.6976,123.6723,66.8721
batch_01/0002_L_2_2_NIR.bmp,210.5145,149.5318,18.4,212.0,152.0,51.2559
batch_01/0002_L_2_2_R.bmp,158.5046,120.493,26.063,159.9999,120.0184,75.5895
batch_01/0002_L_2_3_NIR.bmp,120.4866,109.4614,19.5007,121.5018,107.4976,57.4084
batch_01/0002_L_2_3_R.bmp,159.5228,123.4696,21.6592,158.9919,124.5339,65.1288
batch_01/0002_L_2_4_NIR.bmp,179.4539,107.5401,18.304,181.9965,106.2707,52.8906
batch_01/0002_L_2_4_R.bmp,157.5051,123.4993,24.7926,161.5259,123.4821,63.7188
batch_01/0002_L_2_5_R.bmp,157.4967,121.4739,26.5995,159.4835,120.503,72.0472
batch_01/0002_L_2_6_R.bmp,160.5196,121.5027,25.1985,162.5248,121.4816,67.5301
batch_01/0002_L_3_1_NIR.bmp,125.5219,133.5085,21.6738,126.0,134.4877,64.1643
batch_01/0002_L_3_1_R.bmp,155.4632,121.5003,31.7079,163.1479,124.8452,77.5958
batch_01/0002_L_3_2_NIR.bmp,148.5175,122.4777,20.0913,149.9996,122.4518,58.6746
batch_01/0002_L_3_2_R.bmp,160.4672,121.4572,28.8959,166.4693,124.0,67.5535
batch_01/0002_L_3_3_R.bmp,156.272,122.9964,23.2678,161.1941,122.3946,58.7051
batch_01/0002_L_3_4_R.bmp,155.5003,121.5003,29.1177,164.7421,121.9971,76.3822
batch_01/0002_L_3_5_R.bmp,153.4616,122.0,27.3837,160.4913,123.0,71.1509
batch_01/0002_L_3_6_R.bmp,154.5206,120.5578,27.1113,162.0,120.0115,71.4341
batch_01/0002_L_3_7_R.bmp,158.4525,122.0,25.8984,162.5002,124.0,66.918
batch_01/0002_R_1_1_NIR.bmp,143.1668,100.3923,16.9145,142.0,101.4732,48.7682
batch_01/0002_R_1_1_R.bmp,159.0,119.0188,27.836,158.4952,122.489,76.9615
batch_01/0002_R_1_2_NIR.bmp,153.5029,117.4812,21.0483,151.4972,120.0,65.7319
batch_01/0002_R_1_2_R.bmp,159.5136,122.5564,26.5978,157.5982,126.7722,74.6276
batch_01/0002_R_1_3_NIR.bmp,155.5642,114.0,19.9871,155.4913,112.4818,61.8872
batch_01/0002_R_1_3_R.bmp,156.5076,120.4641,26.2109,156.0,123.0,74.9391
batch_01/0002_R_1_4_NIR.bmp,163.4605,158.4678,19.6658,162.2714,158.9897,61.0571
batch_01/0002_R_1_4_R.bmp,160.4898,120.5003,24.9612,158.0,120.5051,72.7508
batch_01/0002_R_1_5_R.bmp,160.542,119.0,29.0842,158.0186,117.4998,82.1187
batch_01/0002_R_1_6_R.bmp,158.4373,122.7716,28.5352,156.5,124.5057,79.3807
batch_01/0002_R_2_1_NIR.bmp,159.5548,147.5061,17.0397,156.9889,146.7565,55.0514
batch_01/0002_R_2_1_R.bmp,157.498,123.502,26.9354,155.8229,125.6155,73.6495
batch_01/0002_R_2_2_NIR.bmp,135.5577,129.4506,18.1376,135.0,129.0,57.8063
batch_01/0002_R_2_2_R.bmp,155.4933,124.5001,30.4691,152.1238,122.1188,83.64
batch_01/0002_R_2_3_NIR.bmp,163.4414,122.4173,17.1331,161.4697,121.5045,53.746
batch_01/0002_R_2_3_R.bmp,160.5047,122.4974,25.0784,158.0,124.5,67.2355
batch_01/0002_R_2_4_NIR.bmp,159.545,147.5157,17.1692,157.5016,147.4699,55.683
batch_01/0002_R_2_4_R.bmp,162.5212,122.0,29.3131,158.5004,123.512,82.3965
batch_01/0002_R_3_1_NIR.bmp,135.9842,155.0,19.5921,132.965,157.4732,62.0015
batch_01/0002_R_3_1_R.bmp,160.0,120.4969,21.6831,158.5106,122.4908,67.3332
batch_01/0002_R_3_2_NIR.bmp,158.0,133.4585,18.0425,157.4836,135.5195,57.0014
batch_01/0002_R_3_2_R.bmp,160.3846,120.0,27.0008,159.9815,124.5019,75.6164
batch_01/0002_R_3_3_NIR.bmp,112.5238,135.5155,19.0955,111.5085,138.5355,63.3825
batch_01/0002_R_3_3_R.bmp,158.5201,120.0,24.9778,157.4735,124.4711,72.6815
batch_01/0002_R_3_4_R.bmp,160.4969,120.5082,26.4072,159.5001,124.0,76.5189
batch_01/0002_R_3_5_R.bmp,161.5001,120.9774,25.6376,160.4918,127.49,73.0817
batch_01/0002_R_3_6_R.bmp,158.4769,120.9994,23.8922,157.4845,124.5027,66.8645
batch_01/0002_R_3_7_R.bmp,161.4659,119.5231,23.4452,160.0066,122.9945,66.0766
batch_01/0002_R_3_8_R.bmp,157.0,123.0,25.9138,157.797,125.6072,74.0989
batch_01/0003_L_1_1_NIR.bmp,141.5003,123.5097,24.0101,140.9497,122.5093,61.7345
batch_01/0003_L_1_1_R.bmp,159.4494,122.5045,27.9297,159.4797,123.494,67.841
batch_01/0003_L_1_2_NIR.bmp,160.0,72.6141,22.6674,161.4948,72.5167,56.9327
batch_01/0003_L_1_2_R.bmp,158.0,122.8987,31.1331,159.0,124.0,74.5736
batch_01/0003_L_1_3_R.bmp,159.5161,122.0039,30.3352,161.2326,123.9883,73.348
batch_01/0003_L_1_4_R.bmp,160.0003,123.4893,33.0816,160.509,124.4825,79.0965
batch_01/0003_L_1_5_R.bmp,159.5289,121.4938,30.6865,162.0225,125.0,76.4919
batch_01/0003_L_1_6_R.bmp,159.4823,119.5182,31.4068,159.0385,122.0,73.3168
batch_01/0003_L_2_1_NIR.bmp,180.5146,106.4988,22.8113,181.0,104.5443,58.9394
batch_01/0003_L_2_1_R.bmp,159.5482,122.4613,27.454,162.5026,122.5003,69.9013
batch_01/0003_L_2_2_NIR.bmp,134.5161,154.5796,23.0445,136.8273,153.835,60.701
batch_01/0003_L_2_2_R.bmp,159.5178,122.4579,31.0513,161.0164,124.5116,77.8899
batch_01/0003_L_2_3_NIR.bmp,138.5001,94.5045,23.3374,139.4955,95.5187,60.8375
batch_01/0003_L_2_3_R.bmp,159.4105,125.7791,29.5985,160.7383,127.0152,76.6759
batch_01/0003_L_2_4_NIR.bmp,138.4863,115.5091,23.4621,139.4976,116.0,59.4456
batch_01/0003_L_2_4_R.bmp,157.0,124.4685,26.7053,158.0,125.9741,67.5874
batch_01/0003_L_3_1_NIR.bmp,139.4982,142.5096,21.6258,140.0,141.9476,60.687
batch_01/0003_L_3_1_R.bmp,160.0,124.0322,27.3091,160.9921,124.7429,76.6953
batch_01/0003_L_3_2_NIR.bmp,156.4661,121.0,22.7424,159.0,120.9822,64.0996
batch_01/0003_L_3_2_R.bmp,162.495,122.5303,26.3648,164.0062,124.0,70.1143
batch_01/0003_L_3_3_R.bmp,157.0,121.033,28.4632,161.0,125.0005,73.9307
